query_id,persona_id,split,updated,method,recall_at_5,mrr_at_10,budget_recall,candidate_recall,context_tokens,candidate_count
train-00080,48,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1939,75
train-00080,48,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1918,75
train-00081,440,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1986,70
train-00081,440,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1996,70
train-00081,440,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1961,70
train-00081,440,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1954,70
train-00081,440,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1954,70
train-00081,440,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1983,70
train-00083,232,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1980,71
train-00083,232,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1997,71
train-00083,232,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1998,71
train-00083,232,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1957,71
train-00083,232,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1960,71
train-00083,232,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1982,71
train-00084,366,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1924,72
train-00084,366,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1926,72
train-00084,366,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1970,72
train-00084,366,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1993,72
train-00084,366,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1976,72
train-00084,366,cv,FALSE,random_forest,0.5,0.2,0.5,1.0,1944,72
train-00085,983,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1946,71
train-00085,983,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1976,71
train-00085,983,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1924,71
train-00085,983,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1951,71
train-00085,983,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1970,71
train-00085,983,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1956,71
train-00086,157,cv,TRUE,bm25,1.0,0.5,1.0,1.0,1979,76
train-00086,157,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1969,76
train-00086,157,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1935,76
train-00086,157,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1986,76
train-00086,157,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1970,76
train-00086,157,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1958,76
train-00088,284,cv,TRUE,bm25,1.0,1.0,1.0,1.0,1920,74
train-00088,284,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1955,74
train-00088,284,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1996,74
train-00088,284,cv,TRUE,logistic,1.0,1.0,1.0,1.0,2000,74
train-00088,284,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1924,74
train-00088,284,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1958,74
train-00089,401,cv,FALSE,bm25,0.0,0.0,0.0,0.0,1938,64
train-00089,401,cv,FALSE,semantic,0.0,0.0,0.0,0.0,1991,64
train-00089,401,cv,FALSE,rrf,0.0,0.0,0.0,0.0,1949,64
train-00089,401,cv,FALSE,logistic,0.0,0.0,0.0,0.0,1974,64
train-00089,401,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.0,1991,64
train-00089,401,cv,FALSE,random_forest,0.0,0.0,0.0,0.0,1979,64
train-00090,91,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1897,77
train-00090,91,cv,FALSE,semantic,0.0,0.14285714285714285,0.0,1.0,1951,77
train-00090,91,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1894,77
train-00090,91,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1897,77
train-00090,91,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1897,77
train-00090,91,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1937,77
train-00092,122,cv,FALSE,bm25,1.0,0.5,1.0,1.0,1974,72
train-00092,122,cv,FALSE,semantic,1.0,0.25,1.0,1.0,1995,72
train-00092,122,cv,FALSE,rrf,1.0,0.5,1.0,1.0,1893,72
train-00092,122,cv,FALSE,logistic,1.0,0.3333333333333333,1.0,1.0,1999,72
train-00092,122,cv,FALSE,logistic_no_position,1.0,0.25,1.0,1.0,1995,72
train-00092,122,cv,FALSE,random_forest,1.0,0.2,1.0,1.0,1906,72
train-00093,762,cv,TRUE,bm25,1.0,1.0,1.0,1.0,1983,73
train-00093,762,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1995,73
train-00093,762,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1972,73
train-00093,762,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1942,73
train-00093,762,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1995,73
train-00093,762,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1913,73
train-00095,742,cv,FALSE,bm25,0.0,0.16666666666666666,0.5,0.5,1953,74
train-00095,742,cv,FALSE,semantic,0.0,0.0,0.0,0.5,1982,74
train-00095,742,cv,FALSE,rrf,0.5,0.2,0.5,0.5,1958,74
train-00095,742,cv,FALSE,logistic,0.0,0.0,0.0,0.5,1967,74
train-00095,742,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.5,1982,74
train-00095,742,cv,FALSE,random_forest,0.0,0.0,0.0,0.5,1993,74
train-00097,871,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1963,70
train-00097,871,cv,FALSE,semantic,1.0,1.0,1.0,1.0,1970,70
train-00097,871,cv,FALSE,rrf,0.0,0.1,0.0,1.0,1966,70
train-00097,871,cv,FALSE,logistic,1.0,1.0,1.0,1.0,1972,70
train-00097,871,cv,FALSE,logistic_no_position,1.0,1.0,1.0,1.0,1968,70
train-00097,871,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,2000,70
train-00098,45,cv,TRUE,bm25,0.5,0.5,1.0,1.0,1982,67
train-00098,45,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1940,67
train-00098,45,cv,TRUE,rrf,0.5,1.0,1.0,1.0,1973,67
train-00098,45,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1940,67
train-00098,45,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1938,67
train-00098,45,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1949,67
train-00099,384,cv,TRUE,bm25,1.0,1.0,1.0,1.0,1921,67
train-00099,384,cv,TRUE,semantic,1.0,0.5,1.0,1.0,1991,67
train-00099,384,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1928,67
train-00099,384,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1914,67
train-00099,384,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1914,67
train-00099,384,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1940,67
train-00100,284,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1995,70
train-00100,284,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1940,70
train-00100,284,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1933,70
train-00100,284,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1985,70
train-00100,284,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1985,70
train-00100,284,cv,FALSE,random_forest,0.0,0.1,0.0,1.0,1991,70
train-00101,130,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1981,69
train-00101,130,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1952,69
train-00101,130,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1969,69
train-00101,130,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1933,69
train-00101,130,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1957,69
train-00101,130,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1990,69
train-00102,501,cv,FALSE,bm25,0.0,0.16666666666666666,1.0,1.0,1948,77
train-00102,501,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1919,77
train-00102,501,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1947,77
train-00102,501,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1992,77
train-00102,501,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1982,77
train-00102,501,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1981,77
train-00103,585,cv,FALSE,bm25,0.5,0.5,0.5,1.0,1979,70
train-00103,585,cv,FALSE,semantic,0.5,0.25,0.5,1.0,1993,70
train-00103,585,cv,FALSE,rrf,0.5,0.3333333333333333,1.0,1.0,1991,70
train-00103,585,cv,FALSE,logistic,1.0,0.25,1.0,1.0,1946,70
train-00103,585,cv,FALSE,logistic_no_position,0.5,0.2,0.5,1.0,1993,70
train-00103,585,cv,FALSE,random_forest,0.0,0.125,0.0,1.0,1994,70
train-00104,993,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1989,65
train-00104,993,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1929,65
train-00104,993,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1997,65
train-00104,993,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1997,65
train-00104,993,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1973,65
train-00104,993,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1965,65
train-00105,540,cv,FALSE,bm25,0.0,0.14285714285714285,0.0,0.5,1995,73
train-00105,540,cv,FALSE,semantic,0.5,0.25,0.5,0.5,1977,73
train-00105,540,cv,FALSE,rrf,0.5,0.25,0.5,0.5,1982,73
train-00105,540,cv,FALSE,logistic,0.5,0.3333333333333333,0.5,0.5,1996,73
train-00105,540,cv,FALSE,logistic_no_position,0.5,0.25,0.5,0.5,1986,73
train-00105,540,cv,FALSE,random_forest,0.0,0.0,0.0,0.5,1962,73
train-00106,326,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1961,75
train-00106,326,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1929,75
train-00106,326,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1958,75
train-00106,326,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1998,75
train-00106,326,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1989,75
train-00106,326,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1998,75
train-00107,798,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1949,75
train-00107,798,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1932,75
train-00107,798,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1991,75
train-00107,798,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1957,75
train-00107,798,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1972,75
train-00107,798,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1976,75
train-00108,754,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1916,74
train-00108,754,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1944,74
train-00108,754,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1991,74
train-00108,754,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1991,74
train-00108,754,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1991,74
train-00108,754,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1980,74
train-00109,509,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1967,76
train-00109,509,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1986,76
train-00109,509,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1997,76
train-00109,509,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1902,76
train-00109,509,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1982,76
train-00109,509,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1983,76
train-00111,316,cv,FALSE,bm25,0.0,0.14285714285714285,1.0,1.0,1982,73
train-00111,316,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1946,73
train-00111,316,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1928,73
train-00111,316,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1916,73
train-00111,316,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1947,73
train-00111,316,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1941,73
train-00112,724,cv,FALSE,bm25,1.0,0.2,1.0,1.0,1934,69
train-00112,724,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1924,69
train-00112,724,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1998,69
train-00112,724,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1973,69
train-00112,724,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1964,69
train-00112,724,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1933,69
train-00113,708,cv,TRUE,bm25,1.0,0.5,1.0,1.0,1943,71
train-00113,708,cv,TRUE,semantic,0.5,0.2,0.5,1.0,1989,71
train-00113,708,cv,TRUE,rrf,0.5,0.5,0.5,1.0,1989,71
train-00113,708,cv,TRUE,logistic,0.5,0.2,0.5,1.0,1944,71
train-00113,708,cv,TRUE,logistic_no_position,0.5,0.2,0.5,1.0,1944,71
train-00113,708,cv,TRUE,random_forest,0.5,1.0,0.5,1.0,1951,71
train-00114,177,cv,FALSE,bm25,0.0,0.0,0.0,0.5,2000,75
train-00114,177,cv,FALSE,semantic,0.0,0.0,0.0,0.5,2000,75
train-00114,177,cv,FALSE,rrf,0.0,0.0,0.0,0.5,2000,75
train-00114,177,cv,FALSE,logistic,0.0,0.0,0.0,0.5,1994,75
train-00114,177,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.5,1910,75
train-00114,177,cv,FALSE,random_forest,0.0,0.0,0.0,0.5,1998,75
train-00115,514,cv,FALSE,bm25,0.0,0.0,0.0,0.5,1984,71
train-00115,514,cv,FALSE,semantic,0.5,0.2,0.5,0.5,1932,71
train-00115,514,cv,FALSE,rrf,0.5,0.25,0.5,0.5,1911,71
train-00115,514,cv,FALSE,logistic,0.5,0.2,0.5,0.5,1947,71
train-00115,514,cv,FALSE,logistic_no_position,0.5,0.2,0.5,0.5,1932,71
train-00115,514,cv,FALSE,random_forest,0.0,0.14285714285714285,0.0,0.5,1966,71
train-00116,732,cv,FALSE,bm25,0.5,1.0,0.5,0.5,1975,66
train-00116,732,cv,FALSE,semantic,0.5,0.5,0.5,0.5,1979,66
train-00116,732,cv,FALSE,rrf,0.5,1.0,0.5,0.5,1985,66
train-00116,732,cv,FALSE,logistic,0.5,0.5,0.5,0.5,2000,66
train-00116,732,cv,FALSE,logistic_no_position,0.5,1.0,0.5,0.5,1947,66
train-00116,732,cv,FALSE,random_forest,0.5,1.0,0.5,0.5,1972,66
train-00117,160,cv,FALSE,bm25,0.0,0.0,0.0,0.0,1944,71
train-00117,160,cv,FALSE,semantic,0.0,0.0,0.0,0.0,1949,71
train-00117,160,cv,FALSE,rrf,0.0,0.0,0.0,0.0,1952,71
train-00117,160,cv,FALSE,logistic,0.0,0.0,0.0,0.0,1923,71
train-00117,160,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.0,1997,71
train-00117,160,cv,FALSE,random_forest,0.0,0.0,0.0,0.0,1971,71
train-00118,170,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1942,76
train-00118,170,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1951,76
train-00118,170,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1950,76
train-00118,170,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1916,76
train-00118,170,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1967,76
train-00118,170,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1910,76
train-00119,666,cv,TRUE,bm25,0.0,0.1,0.0,1.0,1987,72
train-00119,666,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1990,72
train-00119,666,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1934,72
train-00119,666,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1984,72
train-00119,666,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1955,72
train-00119,666,cv,TRUE,random_forest,0.5,1.0,1.0,1.0,1959,72
train-00121,877,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1999,77
train-00121,877,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1958,77
train-00121,877,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1985,77
train-00121,877,cv,FALSE,logistic,0.0,0.14285714285714285,0.0,1.0,1969,77
train-00121,877,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1969,77
train-00121,877,cv,FALSE,random_forest,0.0,0.1,0.0,1.0,1917,77
train-00123,487,cv,TRUE,bm25,0.5,0.5,1.0,1.0,1943,76
train-00123,487,cv,TRUE,semantic,1.0,0.3333333333333333,1.0,1.0,1998,76
train-00123,487,cv,TRUE,rrf,1.0,0.5,1.0,1.0,1941,76
train-00123,487,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1997,76
train-00123,487,cv,TRUE,logistic_no_position,1.0,0.5,1.0,1.0,2000,76
train-00123,487,cv,TRUE,random_forest,1.0,0.25,1.0,1.0,1976,76
train-00125,458,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1911,70
train-00125,458,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1983,70
train-00125,458,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1981,70
train-00125,458,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1910,70
train-00125,458,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1956,70
train-00125,458,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1920,70
train-00126,393,cv,FALSE,bm25,1.0,0.3333333333333333,1.0,1.0,1974,68
train-00126,393,cv,FALSE,semantic,1.0,0.2,1.0,1.0,1991,68
train-00126,393,cv,FALSE,rrf,1.0,0.25,1.0,1.0,1994,68
train-00126,393,cv,FALSE,logistic,1.0,0.25,1.0,1.0,1991,68
train-00126,393,cv,FALSE,logistic_no_position,1.0,0.2,1.0,1.0,1989,68
train-00126,393,cv,FALSE,random_forest,0.0,0.16666666666666666,1.0,1.0,1957,68
train-00128,490,cv,FALSE,bm25,1.0,1.0,1.0,1.0,1942,63
train-00128,490,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1961,63
train-00128,490,cv,FALSE,rrf,0.0,0.14285714285714285,0.0,1.0,1943,63
train-00128,490,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1903,63
train-00128,490,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1896,63
train-00128,490,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1952,63
train-00130,201,cv,TRUE,bm25,1.0,1.0,1.0,1.0,1956,73
train-00130,201,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1938,73
train-00130,201,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1991,73
train-00130,201,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1991,73
train-00130,201,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1982,73
train-00130,201,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1964,73
train-00132,418,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1972,70
train-00132,418,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1921,70
train-00132,418,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1967,70
train-00132,418,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1931,70
train-00132,418,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1947,70
train-00132,418,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1968,70
train-00133,481,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1960,75
train-00133,481,cv,FALSE,semantic,0.0,0.14285714285714285,1.0,1.0,1955,75
train-00133,481,cv,FALSE,rrf,0.0,0.1,0.0,1.0,1988,75
train-00133,481,cv,FALSE,logistic,0.0,0.125,0.0,1.0,1961,75
train-00133,481,cv,FALSE,logistic_no_position,0.0,0.14285714285714285,1.0,1.0,1955,75
train-00133,481,cv,FALSE,random_forest,1.0,0.5,1.0,1.0,1950,75
train-00134,763,cv,FALSE,bm25,1.0,0.2,1.0,1.0,1917,72
train-00134,763,cv,FALSE,semantic,1.0,0.2,1.0,1.0,1975,72
train-00134,763,cv,FALSE,rrf,1.0,0.25,1.0,1.0,1980,72
train-00134,763,cv,FALSE,logistic,1.0,0.25,1.0,1.0,1992,72
train-00134,763,cv,FALSE,logistic_no_position,1.0,0.2,1.0,1.0,1939,72
train-00134,763,cv,FALSE,random_forest,1.0,0.2,1.0,1.0,1915,72
train-00135,21,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1984,70
train-00135,21,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1974,70
train-00135,21,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1993,70
train-00135,21,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1989,70
train-00135,21,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1974,70
train-00135,21,cv,FALSE,random_forest,1.0,0.3333333333333333,1.0,1.0,1973,70
train-00136,108,cv,FALSE,bm25,1.0,0.25,1.0,1.0,1999,69
train-00136,108,cv,FALSE,semantic,1.0,0.5,1.0,1.0,1979,69
train-00136,108,cv,FALSE,rrf,1.0,1.0,1.0,1.0,1938,69
train-00136,108,cv,FALSE,logistic,1.0,0.5,1.0,1.0,1992,69
train-00136,108,cv,FALSE,logistic_no_position,1.0,0.5,1.0,1.0,1979,69
train-00136,108,cv,FALSE,random_forest,1.0,0.5,1.0,1.0,1991,69
train-00137,219,cv,FALSE,bm25,0.0,0.0,0.0,0.0,1986,68
train-00137,219,cv,FALSE,semantic,0.0,0.0,0.0,0.0,1979,68
train-00137,219,cv,FALSE,rrf,0.0,0.0,0.0,0.0,1964,68
train-00137,219,cv,FALSE,logistic,0.0,0.0,0.0,0.0,1978,68
train-00137,219,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.0,1979,68
train-00137,219,cv,FALSE,random_forest,0.0,0.0,0.0,0.0,1994,68
train-00138,250,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1998,76
train-00138,250,cv,FALSE,semantic,0.0,0.125,0.0,1.0,1958,76
train-00138,250,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1927,76
train-00138,250,cv,FALSE,logistic,0.5,0.2,0.5,1.0,1942,76
train-00138,250,cv,FALSE,logistic_no_position,0.0,0.125,0.0,1.0,1934,76
train-00138,250,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1993,76
train-00139,464,cv,TRUE,bm25,1.0,1.0,1.0,1.0,1986,71
train-00139,464,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1913,71
train-00139,464,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1906,71
train-00139,464,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1906,71
train-00139,464,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1913,71
train-00139,464,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1994,71
train-00140,129,cv,TRUE,bm25,0.0,0.1111111111111111,0.5,1.0,1996,68
train-00140,129,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1931,68
train-00140,129,cv,TRUE,rrf,0.5,0.25,0.5,1.0,1947,68
train-00140,129,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1983,68
train-00140,129,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1983,68
train-00140,129,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1968,68
train-00142,170,cv,FALSE,bm25,0.0,0.0,0.0,0.0,1981,66
train-00142,170,cv,FALSE,semantic,0.0,0.0,0.0,0.0,1986,66
train-00142,170,cv,FALSE,rrf,0.0,0.0,0.0,0.0,1990,66
train-00142,170,cv,FALSE,logistic,0.0,0.0,0.0,0.0,1958,66
train-00142,170,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.0,1986,66
train-00142,170,cv,FALSE,random_forest,0.0,0.0,0.0,0.0,1898,66
train-00143,113,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1973,80
train-00143,113,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1941,80
train-00143,113,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1968,80
train-00143,113,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1994,80
train-00143,113,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1971,80
train-00143,113,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1993,80
train-00144,87,cv,FALSE,bm25,0.0,0.0,0.0,0.5,1961,70
train-00144,87,cv,FALSE,semantic,0.0,0.0,0.0,0.5,1956,70
train-00144,87,cv,FALSE,rrf,0.0,0.0,0.0,0.5,1977,70
train-00144,87,cv,FALSE,logistic,0.0,0.0,0.0,0.5,2000,70
train-00144,87,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.5,1997,70
train-00144,87,cv,FALSE,random_forest,0.0,0.0,0.0,0.5,1989,70
train-00145,712,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1987,63
train-00145,712,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1937,63
train-00145,712,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1943,63
train-00145,712,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1952,63
train-00145,712,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1937,63
train-00145,712,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1982,63
train-00146,124,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1952,66
train-00146,124,cv,FALSE,semantic,0.0,0.16666666666666666,1.0,1.0,1985,66
train-00146,124,cv,FALSE,rrf,1.0,0.2,1.0,1.0,1994,66
train-00146,124,cv,FALSE,logistic,0.0,0.1111111111111111,0.0,1.0,1983,66
train-00146,124,cv,FALSE,logistic_no_position,0.0,0.16666666666666666,1.0,1.0,1958,66
train-00146,124,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1991,66
train-00147,738,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1980,72
train-00147,738,cv,FALSE,semantic,0.0,0.1,0.0,1.0,1995,72
train-00147,738,cv,FALSE,rrf,0.0,0.14285714285714285,1.0,1.0,1965,72
train-00147,738,cv,FALSE,logistic,1.0,0.5,1.0,1.0,1994,72
train-00147,738,cv,FALSE,logistic_no_position,0.0,0.14285714285714285,0.0,1.0,1944,72
train-00147,738,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1986,72
train-00148,20,cv,TRUE,bm25,0.5,1.0,1.0,1.0,1984,71
train-00148,20,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1939,71
train-00148,20,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1995,71
train-00148,20,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1966,71
train-00148,20,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1919,71
train-00148,20,cv,TRUE,random_forest,0.5,1.0,0.5,1.0,1912,71
train-00150,774,cv,FALSE,bm25,0.0,0.1,0.0,1.0,1956,72
train-00150,774,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1978,72
train-00150,774,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1994,72
train-00150,774,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1990,72
train-00150,774,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1978,72
train-00150,774,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1927,72
